2577	5471	32
2577	4071	32
2561	4293	32
2557	4413	32
2551	4822	32
2536	5750	32
2528	2948	32
2526	2977	32
2524	5418	32
2524	3181	32
2513	4718	32
2513	3141	32
2508	3578	32
2503	5596	32
2503	4622	32
2497	4923	32
2495	2750	32
2494	5364	32
2494	5311	32
2494	4237	32
2494	3200	32
2494	3009	32
2492	2948	32
2490	2815	32
2486	3141	32
2484	4366	32
2484	3704	32
2484	2628	32
2481	3123	32
2473	5364	32
2473	4237	32
2473	4066	32
2473	2988	32
2473	2626	32
2470	3938	32
2464	3948	32
2458	2791	32
2455	3141	32
2448	5658	32
2448	5447	32
2448	5061	32
2448	4071	32
2448	3570	32
2448	2537	32
2443	5387	32
2443	3287	32
2435	3424	32
2434	4250	32
2431	4363	32
2409	4482	32
2407	3441	32
2401	5311	32
2401	3482	32
2401	3200	32
2401	2811	32
2401	2579	32
2400	5687	32
2400	4854	32
2400	2869	32
2397	3771	32
2397	2926	32
2392	3843	32
2392	2460	32
2387	5380	32
2383	5288	32
2383	5133	32
2383	4453	32
2380	5771	32
2380	5421	32
2380	4431	32
2370	4755	32
2369	3171	32
2369	2631	32
2363	5364	32
2363	4237	32
2363	4066	32
2355	5505	32
2355	3850	32
2353	5048	32
2353	3602	32
2346	2956	32
2339	5546	32
2339	4755	32
2334	2747	32
2329	3141	32
2320	4024	32
2314	5303	32
2314	5287	32
2314	2681	32
2314	2607	32
2306	4743	32
2306	4272	32
2305	5697	32
2305	4660	32
2305	3247	32
2304	5360	32
2300	3047	32
2293	5004	32
2293	4867	32
2293	4567	32
2293	4480	32
2293	3324	32
2293	3134	32
2293	2380	32
2290	5749	32
2290	2781	32
2287	3904	32
2284	4527	32
2284	4094	32
2284	3903	32
2284	3303	32
2281	5056	32
2281	4819	32
2281	4272	32
2280	4706	32
2276	5203	32
2267	2880	32
2261	5623	32
2261	5321	32
2261	3540	32
2256	5701	32
2256	5364	32
2256	5194	32
2256	4237	32
2235	5390	32
2234	2753	32
2231	4847	32
2231	4553	32
2228	3554	32
2221	4152	32
2221	3991	32
2221	3412	32
2221	2926	32
2218	4819	32
2218	2843	32
2218	2518	32
2209	5273	32
2209	4490	32
2205	3667	32
2191	4961	32
2191	4642	32
2191	2954	32
2190	4819	32
2190	4527	32
2190	3489	32
2190	3139	32
2178	4131	32
2171	3141	32
2164	2799	32
2160	5006	32
2158	4440	32
2152	4977	32
2152	3802	32
2149	4584	32
2149	4556	32
2149	2675	32
2147	3217	32
2141	4068	32
2135	3409	32
2135	2626	32
2135	2494	32
2135	2401	32
2125	3543	32
2123	5596	32
2114	4372	32
2112	5130	32
2112	2561	32
2109	4334	32
2106	4959	32
2106	4854	32
2106	4404	32
2106	3641	32
2106	3354	32
2103	4610	32
2101	5094	32
2101	3513	32
2099	3495	32
2093	5097	32
2080	5218	32
2077	3938	32
2066	4537	32
2066	4022	32
2065	4689	32
2065	4129	32
2065	4116	32
2061	4734	32
2057	4706	32
2056	3677	32
2032	3386	32
2027	2164	32
2023	4891	32
2023	4789	32
2023	3911	32
2023	3838	32
2023	3350	32
2023	2698	32
2023	2612	32
2006	2261	32
2004	5327	32
1989	4903	32
1989	4283	32
1989	3668	32
1989	2116	32
1989	2088	32
1984	5775	32
1984	5596	32
1984	4567	32
1984	4480	32
1984	2768	32
1981	5258	32
1981	4966	32
1981	4834	32
1981	4697	32
1981	3409	32
1981	3078	32
1981	2948	32
1981	2917	32
1981	2492	32
1981	2256	32
1981	2103	32
1980	4192	32
1976	4144	32
1973	5364	32
1973	4237	32
1973	4066	32
1973	2988	32
1973	2626	32
1969	2948	32
1967	5762	32
1967	4819	32
1967	4696	32
1967	4154	32
1967	3293	32
1967	3234	32
1967	2606	32
1958	5771	32
1955	4625	32
1955	4053	32
1954	4986	32
1953	3349	32
1953	2927	32
1953	2494	32
1950	2891	32
1948	5383	32
1948	4809	32
1948	4272	32
1948	3303	32
1948	2383	32
1947	2971	32
1944	4706	32
1941	5017	32
1937	5537	32
1930	2275	32
1928	4961	32
1923	5177	32
1914	4038	32
1907	5409	32
1907	5397	32
1907	5208	32
1907	5082	32
1907	5061	32
1907	4416	32
1907	4233	32
1907	3996	32
1907	3984	32
1907	3465	32
1895	3739	32
1895	3535	32
1884	5118	32
1881	2636	32
1878	5255	32
1878	4666	32
1878	3361	32
1874	3264	32
1874	2536	32
1872	4470	32
1872	2843	32
1872	2218	32
1871	5691	32
1871	4187	32
1867	4707	32
1867	3298	32
1866	2753	32
1865	5629	32
1865	4394	32
1865	4152	32
1865	3646	32
1857	3369	32
1857	3238	32
1857	1872	32
1856	2221	32
1852	5651	32
1852	5294	32
1852	5225	32
1852	5198	32
1852	5151	32
1852	4757	32
1852	3668	32
1852	3666	32
1852	2408	32
1852	2342	32
1852	2088	32
1852	1969	32
1852	1884	32
1849	2583	32
1848	5678	32
1846	4943	32
1837	4940	32
1837	3986	32
1835	5697	32
1835	5510	32
1835	5427	32
1835	5002	32
1835	3901	32
1835	3211	32
1835	2833	32
1835	2010	32
1817	4639	32
1812	5590	32
1810	1929	32
1807	2643	32
1798	2628	32
1798	2581	32
1798	1981	32
1797	3724	32
1797	2948	32
1797	2492	32
1793	5028	32
1789	2598	32
1788	1914	32
1784	2114	32
1775	5505	32
1775	5409	32
1775	4103	32
1775	2106	32
1773	4807	32
1773	3713	32
1773	3682	32
1773	2590	32
1771	5573	32
1771	5073	32
1771	3739	32
1770	5085	32
1763	2413	32
1759	3677	32
1758	1843	32
1754	4306	32
1753	4861	32
1751	3171	32
1749	3640	32
1749	3397	32
1746	2894	32
1742	3948	32
1733	4718	32
1733	3141	32
1732	4721	32
1732	3609	32
1728	5303	32
1728	5287	32
1728	3336	32
1728	3063	32
1725	3677	32
1723	4279	32
1720	4845	32
1720	2152	32
1717	3596	32
1717	3242	32
1715	5364	32
1715	4237	32
1713	4643	32
1713	3489	32
1709	4671	32
1701	2221	32
1699	3742	32
1699	2953	32
1699	2742	32
1699	2397	32
1699	1867	32
1698	2223	32
1689	3141	32
1688	3460	32
1681	2430	32
1681	2173	32
1680	5159	32
1676	2407	32
1667	4739	32
1664	2221	32
1663	4238	32
1663	3500	32
1663	3235	32
1661	4334	32
1661	1992	32
1660	4549	32
1656	4482	32
1649	5690	32
1649	5383	32
1649	2718	32
1649	2190	32
1647	3507	32
1636	3409	32
1634	3575	32
1628	3718	32
1625	5701	32
1625	5364	32
1625	4237	32
1625	3937	32
1625	3523	32
1621	4321	32
1620	3507	32
1620	2742	32
1620	2221	32
1619	4610	32
1619	1981	32
1612	5562	32
1612	4131	32
1612	3523	32
1612	3349	32
1612	3267	32
1612	2877	32
1612	2494	32
1612	1625	32
1605	2397	32
1594	5054	32
1594	4848	32
1594	4514	32
1594	4195	32
1594	3343	32
1594	3208	32
1594	3200	32
1594	2529	32
1594	2178	32
1581	3141	32
1576	1852	32
1571	5125	32
1571	3991	32
1571	3412	32
1571	2926	32
1570	4013	32
1570	3269	32
1570	3034	32
1570	1958	32
1561	3962	32
1561	2489	32
1559	3100	32
1548	4306	32
1548	2141	32
1547	3141	32
1538	3141	32
1529	2880	32
1528	5273	32
1528	3139	32
1528	2218	32
1528	1872	32
1526	4752	32
1526	4154	32
1526	3369	32
1526	2843	32
1526	2218	32
1524	5299	32
1523	5685	32
1523	5654	32
1523	4848	32
1523	4816	32
1523	4514	32
1523	4512	32
1523	4241	32
1523	3898	32
1523	3814	32
1523	3793	32
1523	3750	32
1523	3343	32
1523	2656	32
1523	2088	32
1522	5154	32
1520	4643	32
1520	2190	32
1520	1857	32
1519	5364	32
1519	5084	32
1519	4768	32
1519	4237	32
1519	4066	32
1519	3937	32
1519	3349	32
1519	2988	32
1519	2877	32
1519	2494	32
1519	2363	32
1519	2256	32
1519	1715	32
1514	3802	32
1514	3043	32
1514	1570	32
1511	5512	32
1511	5227	32
1511	5155	32
1511	4129	32
1511	3754	32
1511	1631	32
1511	1589	32
1510	1867	32
1505	5175	32
1498	5135	32
1498	3333	32
1498	1705	32
1497	2703	32
1492	5674	32
1492	3354	32
1492	3237	32
1487	4740	32
1484	4012	32
1475	3979	32
1470	5133	32
1470	4094	32
1468	5122	32
1468	4463	32
1463	4490	32
1463	3510	32
1461	5374	32
1451	3114	32
1451	2793	32
1451	2496	32
1448	5143	32
1446	3916	32
1439	3930	32
1431	5242	32
1422	4489	32
1420	4436	32
1420	3194	32
1420	2457	32
1418	1663	32
1413	5764	32
1413	5743	32
1413	5365	32
1413	5054	32
1413	4351	32
1413	3893	32
1413	3482	32
1413	3459	32
1413	3200	32
1413	2811	32
1413	2135	32
1413	1981	32
1412	3432	32
1412	2401	32
1404	2753	32
1399	1444	32
1385	3181	32
1381	5658	32
1381	3108	32
1377	2222	32
1376	3938	32
1372	4556	32
1372	2577	32
1371	2349	32
1370	1709	32
1366	1954	32
1361	5537	32
1359	4891	32
1359	1728	32
1357	5364	32
1357	5084	32
1357	4237	32
1357	4066	32
1357	3937	32
1357	3349	32
1353	2185	32
1348	4633	32
1348	2911	32
1341	3717	32
1325	4179	32
1323	5595	32
1312	2876	32
1307	2880	32
1307	2445	32
1304	1801	32
1303	3507	32
1303	1865	32
1302	2662	32
1301	1852	32
1294	3668	32
1289	1613	32
1277	4718	32
1277	3141	32
1275	4639	32
1269	4177	32
1266	4830	32
1266	4676	32
1266	3820	32
1266	3237	32
1266	3162	32
1266	2882	32
1266	2850	32
1266	2123	32
1262	2261	32
1261	4805	32
1261	2065	32
1257	1468	32
1248	4476	32
1238	5494	32
1238	4921	32
1238	3903	32
1233	5507	32
1233	3746	32
1233	2452	32
1227	3555	32
1227	1571	32
1225	4205	32
1223	3205	32
1200	3141	32
1197	1511	32
1195	4727	32
1187	3510	32
1187	3369	32
1187	3333	32
1185	4127	32
1183	5397	32
1183	1514	32
1182	2218	32
1176	4845	32
1172	4730	32
1172	2076	32
1159	2023	32
1156	4643	32
1156	3713	32
1156	3303	32
1156	2662	32
1156	2383	32
1152	4935	32
1150	4991	32
1150	4973	32
1150	3354	32
1150	2882	32
1150	2869	32
1148	4875	32
1146	1155	32
1143	5471	32
1141	2197	32
1138	4158	32
1136	2406	32
1133	4492	32
1131	2443	32
1127	3427	32
1124	5764	32
1124	4568	32
1124	4531	32
1124	3893	32
1124	3459	32
1123	5383	32
1123	4470	32
1123	3510	32
1119	5253	32
1112	5650	32
1110	4650	32
1110	2261	32
1109	2536	32
1104	2774	32
1095	5118	32
1095	4440	32
1095	1989	32
1094	1708	32
1089	4622	32
1086	3493	32
1084	5182	32
1084	4575	32
1084	3903	32
1084	3841	32
1084	1948	32
1084	1463	32
1084	1182	32
1084	1156	32
1079	1815	32
1075	4858	32
1073	3495	32
1068	5387	32
1068	3287	32
1068	1131	32
1065	4887	32
1064	5530	32
1062	3859	32
1062	1577	32
1062	1330	32
1059	1891	32
1057	4912	32
1049	3230	32
1046	5657	32
1041	4362	32
1041	2906	32
1041	1847	32
1037	5764	32
1037	5743	32
1037	5654	32
1037	5635	32
1037	5562	32
1037	5504	32
1037	5491	32
1037	5365	32
1037	5364	32
1037	4966	32
1037	4366	32
1037	4237	32
1037	3893	32
1037	3750	32
1037	3459	32
1037	2917	32
1037	2603	32
1037	2484	32
1037	2203	32
1037	2103	32
1037	1519	32
1037	1357	32
1037	1333	32
1035	3058	32
1032	3114	32
1031	5397	32
1031	4496	32
1030	5383	32
1030	4318	32
1030	4154	32
1030	3489	32
1030	3369	32
1030	1187	32
1021	3159	32
1019	4374	32
1019	2239	32
1019	1044	32
1017	5409	32
1017	4961	32
1017	4850	32
1017	4845	32
1017	4666	32
1017	4431	32
1017	3237	32
1014	5471	32
1014	3043	32
1013	1852	32
1013	1594	32
1010	3849	32
1010	3412	32
1003	4944	32
1003	4440	32
1003	4315	32
1003	3103	32
1003	1973	32
1003	1625	32
1003	1124	32
1003	1037	32
1002	4179	32
1001	1885	32
999	5562	32
999	5491	32
999	5084	32
999	4944	32
999	4903	32
999	3950	32
999	3349	32
999	2927	32
999	2603	32
999	1715	32
997	1802	32
996	5125	32
996	3177	32
996	2742	32
996	1728	32
996	1717	32
996	1647	32
996	1524	32
996	1359	32
994	1511	32
984	4390	32
982	5300	32
982	5102	32
982	1062	32
976	2514	32
968	4276	32
964	5658	32
964	4622	32
964	4013	32
964	2106	32
964	1492	32
963	2856	32
963	976	32
962	4460	32
961	5684	32
960	4372	32
957	4695	32
957	4671	32
957	4306	32
957	3108	32
950	2713	32
950	2623	32
948	2293	32
948	1150	32
944	3979	32
938	3937	32
937	2753	32
935	1867	32
931	4556	32
931	1928	32
930	3583	32
930	1359	32
923	3141	32
923	1728	32
922	4131	32
922	2256	32
922	1413	32
922	1124	32
922	1037	32
920	5364	32
920	4322	32
920	4237	32
920	2651	32
920	2603	32
920	1519	32
920	1412	32
920	1357	32
918	4421	32
915	2997	32
905	2013	32
901	3141	32
899	5195	32
899	3788	32
894	2880	32
893	4567	32
893	2537	32
892	3217	32
892	2221	32
892	1571	32
888	5194	32
888	4944	32
888	4173	32
888	2632	32
888	2628	32
888	1715	32
883	2221	32
867	4681	32
864	2671	32
863	3155	32
851	4991	32
851	4845	32
851	3820	32
851	2400	32
850	5524	32
845	3043	32
840	3116	32
840	1270	32
835	5739	32
835	3237	32
835	964	32
834	2267	32
833	2758	32
831	5254	32
828	2170	32
824	2093	32
818	3249	32
816	5582	32
813	1927	32
813	1099	32
812	5529	32
811	5763	32
810	1112	32
809	3921	32
809	1978	32
809	1723	32
804	1066	32
803	3724	32
802	3875	32
798	4144	32
798	3141	32
792	5541	32
792	3713	32
792	3385	32
792	2284	32
792	1030	32
790	5685	32
790	5258	32
790	4722	32
790	4315	32
790	3898	32
790	3891	32
790	3814	32
790	1519	32
789	5453	32
783	4013	32
783	3308	32
783	2934	32
783	957	32
782	2948	32
782	1523	32
782	790	32
780	3902	32
779	3640	32
779	3397	32
779	1749	32
776	5546	32
774	1913	32
771	2948	32
771	790	32
770	5277	32
770	4752	32
770	4575	32
770	4274	32
770	3293	32
770	2947	32
769	4706	32
768	4496	32
768	1266	32
767	1312	32
760	4480	32
760	2293	32
760	1143	32
748	4559	32
747	5177	32
744	4098	32
741	4750	32
741	3570	32
741	2869	32
741	2735	32
741	2136	32
734	2137	32
729	3771	32
729	2926	32
729	1699	32
728	3716	32
727	4959	32
727	4695	32
727	1570	32
727	1031	32
726	5589	32
721	760	32
719	5537	32
719	2789	32
718	4910	32
709	3172	32
693	3171	32
692	5753	32
687	4307	32
686	3141	32
686	2314	32
681	3742	32
681	1865	32
677	1270	32
677	873	32
673	4938	32
672	5596	32
672	4671	32
671	5098	32
671	3650	32
671	3349	32
671	3103	32
671	2927	32
671	2877	32
671	2603	32
671	920	32
669	3881	32
664	2253	32
663	5122	32
663	1613	32
660	1987	32
655	2754	32
652	3829	32
651	5658	32
651	4831	32
651	3358	32
651	851	32
651	835	32
650	1150	32
649	693	32
643	650	32
639	899	32
634	4318	32
634	4298	32
634	2947	32
627	3980	32
627	3818	32
627	2031	32
626	5597	32
626	5152	32
626	3636	32
626	2677	32
626	1958	32
626	1570	32
626	1183	32
626	651	32
625	851	32
624	3653	32
621	3432	32
621	2626	32
621	2622	32
621	1413	32
619	2218	32
619	1030	32
614	690	32
603	5348	32
603	2181	32
601	2278	32
599	5364	32
599	5084	32
599	4237	32
599	3937	32
599	3103	32
599	2877	32
597	3194	32
592	5135	32
592	3303	32
591	5537	32
591	3790	32
591	3361	32
591	2675	32
588	5690	32
588	3677	32
588	3400	32
582	4246	32
581	5397	32
581	4155	32
571	4090	32
570	4817	32
566	4246	32
566	4068	32
566	2768	32
565	2126	32
563	5012	32
562	1835	32
560	5537	32
557	5347	32
555	1511	32
554	4807	32
553	4718	32
553	3141	32
552	1782	32
547	5013	32
547	3239	32
546	4013	32
546	2778	32
546	2448	32
543	2151	32
542	4466	32
538	3714	32
538	2698	32
538	2179	32
538	1007	32
537	3376	32
534	5759	32
531	3043	32
527	5537	32
526	1656	32
525	2177	32
524	5256	32
524	4506	32
524	3790	32
524	2106	32
524	835	32
513	898	32
512	2839	32
512	1505	32
512	942	32
509	4135	32
509	1411	32
503	5152	32
503	2869	32
497	4650	32
497	4331	32
497	4129	32
497	3754	32
497	3288	32
497	1511	32
493	5744	32
493	5412	32
493	5330	32
493	4623	32
493	3996	32
493	2126	32
493	1014	32
486	493	32
484	3943	32
482	4891	32
482	4394	32
482	3991	32
482	3412	32
482	1620	32
482	1605	32
482	681	32
481	4421	32
477	3081	32
475	5418	32
473	2757	32
462	4643	32
462	4454	32
462	1857	32
452	5385	32
452	3935	32
451	5712	32
451	5112	32
451	2341	32
451	862	32
450	4617	32
444	5648	32
444	3849	32
444	2314	32
444	1867	32
444	1728	32
444	1359	32
444	1010	32
441	5263	32
436	931	32
435	3141	32
428	2880	32
428	2796	32
426	4930	32
426	4470	32
426	3510	32
426	2306	32
426	792	32
425	1852	32
424	4830	32
424	4068	32
424	1494	32
424	1140	32
419	5659	32
419	4440	32
419	4366	32
419	3704	32
419	2628	32
419	2484	32
419	2178	32
419	1037	32
416	2112	32
416	1744	32
414	5671	32
414	5061	32
414	4695	32
414	4693	32
414	3465	32
414	2915	32
414	2830	32
414	2810	32
414	727	32
400	4610	32
400	1989	32
400	1413	32
394	2248	32
394	627	32
387	5297	32
387	4912	32
387	4837	32
387	3222	32
387	3219	32
387	1630	32
387	1183	32
387	486	32
386	5743	32
386	5504	32
386	5491	32
386	4966	32
386	3979	32
386	3432	32
386	3409	32
386	3078	32
386	2917	32
386	2581	32
386	2401	32
386	2103	32
386	1619	32
382	5576	32
380	1865	32
380	538	32
376	4782	32
376	3764	32
376	1875	32
375	414	32
369	5147	32
369	3338	32
369	2486	32
369	2227	32
369	2171	32
369	1733	32
364	5736	32
361	5133	32
361	3293	32
361	2868	32
361	792	32
360	893	32
359	4380	32
356	2496	32
351	3958	32
348	4944	32
348	4768	32
348	3103	32
348	2927	32
348	2494	32
348	1625	32
348	1124	32
348	1037	32
348	790	32
344	4144	32
344	3141	32
344	2314	32
341	2101	32
340	1653	32
338	3460	32
338	3196	32
338	3141	32
338	1562	32
337	4384	32
337	1228	32
333	1712	32
325	4951	32
325	4854	32
325	4371	32
325	1937	32
325	672	32
325	643	32
324	2686	32
323	4807	32
323	4752	32
317	4727	32
314	4727	32
312	369	32
310	4718	32
310	3217	32
309	819	32
308	1852	32
302	3798	32
301	3347	32
293	3244	32
293	3103	32
293	2845	32
293	419	32
289	3141	32
288	4850	32
288	4642	32
287	2065	32
271	4837	32
271	325	32
265	2323	32
263	2517	32
263	607	32
262	4650	32
259	4025	32
254	4699	32
251	3510	32
251	1030	32
251	792	32
251	770	32
249	2723	32
249	2306	32
241	1999	32
236	4704	32
236	1225	32
229	1663	32
224	1728	32
224	1717	32
222	3141	32
219	2633	32
215	4306	32
212	3053	32
211	3141	32
209	4549	32
209	1723	32
209	1064	32
205	3978	32
204	455	32
200	5066	32
200	2633	32
195	2778	32
194	4496	32
189	5144	32
184	2559	32
183	5315	32
183	4298	32
183	4272	32
176	4490	32
176	4179	32
176	2875	32
176	2383	32
176	1498	32
176	634	32
174	5006	32
173	4890	32
173	4066	32
173	3432	32
173	2948	32
169	4961	32
169	1031	32
162	4306	32
153	4903	32
153	4283	32
153	3668	32
153	2116	32
153	2088	32
153	1095	32
153	400	32
145	2781	32
145	2083	32
141	2137	32
141	1629	32
128	3141	32
128	1119	32
119	4696	32
119	4214	32
119	3545	32
119	619	32
116	2880	32
113	4144	32
112	5685	32
112	5311	32
112	4903	32
112	4757	32
112	4717	32
112	4668	32
112	4512	32
112	4322	32
112	4283	32
112	3898	32
112	3814	32
112	3750	32
112	2770	32
112	2116	32
112	2088	32
112	1412	32
112	1095	32
112	782	32
112	371	32
109	546	32
108	3281	32
108	1881	32
103	1729	32
102	2303	32
101	3362	32
99	3799	32
97	4891	32
94	2006	32
94	1965	32
94	1923	32
94	497	32
89	4650	32
89	1663	32
89	94	32
82	2339	32
77	5659	32
77	3244	32
77	2948	32
77	2603	32
77	293	32
75	4944	32
75	3349	32
75	2927	32
75	1124	32
75	920	32
75	599	32
72	3589	32
70	377	32
66	4603	32
66	2765	32
66	2113	32
63	4610	32
63	2948	32
63	112	32
62	1385	32
61	2137	32
57	5488	32
57	5299	32
57	5287	32
57	4394	32
57	4152	32
57	2926	32
57	1647	32
57	1605	32
51	5629	32
51	3771	32
51	1159	32
51	892	32
51	681	32
41	4666	32
39	5040	32
38	4456	32
25	5167	32
22	1594	32
22	790	32
20	1802	32
18	5762	32
18	5383	32
18	5133	32
18	4643	32
18	4527	32
18	4318	32
18	4154	32
18	3303	32
18	619	32
18	176	32
18	119	32
16	3141	32
13	5769	32
9	5006	32
3	3463	32
2	4610	32
2	112	32
5521	5623	30
5486	5521	30
5471	5597	30
5395	5627	30
5315	5690	30
5299	5642	30
5280	5771	30
5256	5596	30
5232	5532	30
5208	5537	30
5178	5439	30
5175	5550	30
5175	5286	30
5167	5202	30
5166	5257	30
5161	5426	30
5134	5656	30
5121	5136	30
5118	5151	30
5097	5668	30
5097	5136	30
5082	5771	30
5066	5512	30
5066	5390	30
5061	5596	30
5060	5704	30
5048	5056	30
5032	5162	30
4991	5771	30
4977	5255	30
4961	5603	30
4955	5127	30
4938	5513	30
4938	5311	30
4938	5258	30
4934	4938	30
4922	5638	30
4921	5048	30
4903	5520	30
4877	5771	30
4862	5177	30
4854	4951	30
4840	5684	30
4837	4935	30
4836	5580	30
4834	4938	30
4833	5204	30
4831	5596	30
4826	5512	30
4819	5541	30
4812	5243	30
4809	5277	30
4806	5471	30
4768	5764	30
4768	5710	30
4768	5680	30
4768	5365	30
4768	5098	30
4768	5054	30
4752	5383	30
4730	4903	30
4719	5177	30
4718	5405	30
4706	5606	30
4697	4938	30
4696	5762	30
4696	5315	30
4695	5331	30
4695	5330	30
4695	5021	30
4693	5596	30
4680	5657	30
4676	5771	30
4676	4977	30
4671	5716	30
4671	5593	30
4671	5412	30
4664	4671	30
4660	4927	30
4650	4719	30
4645	5374	30
4643	5259	30
4633	5758	30
4610	4757	30
4605	4858	30
4584	4977	30
4556	5674	30
4556	5656	30
4556	5061	30
4556	4642	30
4543	4982	30
4527	5133	30
4527	5056	30
4527	4819	30
4512	4768	30
4506	4850	30
4495	5734	30
4494	4543	30
4485	4955	30
4480	5505	30
4480	4750	30
4470	5277	30
4454	5182	30
4451	5003	30
4440	5534	30
4440	5513	30
4440	5236	30
4440	4730	30
4440	4493	30
4434	4573	30
4422	5488	30
4375	4845	30
4375	4695	30
4375	4556	30
4371	4695	30
4351	5701	30
4351	4531	30
4348	5769	30
4347	5177	30
4341	4440	30
4340	4718	30
4333	4490	30
4330	5444	30
4330	4535	30
4319	5287	30
4319	4421	30
4318	4643	30
4315	4944	30
4315	4903	30
4315	4531	30
4306	5409	30
4306	4893	30
4306	4853	30
4306	4831	30
4306	4769	30
4306	4598	30
4300	5593	30
4300	4845	30
4298	5541	30
4298	4643	30
4298	4470	30
4291	4376	30
4288	4390	30
4283	4730	30
4276	5292	30
4272	5762	30
4272	5133	30
4272	4527	30
4266	4622	30
4265	5397	30
4248	4271	30
4236	4461	30
4236	4413	30
4214	4819	30
4214	4298	30
4205	4704	30
4205	4330	30
4200	5177	30
4194	5048	30
4193	4377	30
4190	4738	30
4187	5762	30
4187	5541	30
4187	4214	30
4183	5769	30
4179	4297	30
4177	4393	30
4155	5658	30
4154	5056	30
4154	4272	30
4154	4179	30
4148	5775	30
4148	5656	30
4148	5412	30
4144	5149	30
4142	4706	30
4131	5701	30
4131	5680	30
4131	4315	30
4126	5524	30
4126	4293	30
4122	5632	30
4118	4445	30
4116	5512	30
4103	5771	30
4102	5359	30
4099	4610	30
4094	5273	30
4094	4272	30
4084	4618	30
4073	5771	30
4068	5537	30
4066	5680	30
4066	4636	30
4049	4977	30
4049	4845	30
4049	4695	30
4049	4306	30
4049	4246	30
4041	5758	30
4041	4431	30
4038	5121	30
4035	5140	30
4034	4549	30
4013	4991	30
4013	4893	30
4013	4371	30
3998	5233	30
3994	5398	30
3979	4722	30
3969	4961	30
3968	5245	30
3968	4177	30
3964	5261	30
3964	4098	30
3962	5082	30
3962	4142	30
3961	4845	30
3961	4404	30
3948	5412	30
3948	5256	30
3948	4786	30
3948	4431	30
3943	5400	30
3930	5505	30
3921	5530	30
3921	4940	30
3921	3986	30
3903	5133	30
3902	5177	30
3894	5004	30
3893	4768	30
3891	3979	30
3883	4531	30
3878	4611	30
3878	3933	30
3850	4633	30
3850	4567	30
3849	5526	30
3849	5287	30
3849	5253	30
3841	5182	30
3840	5771	30
3793	4440	30
3770	4674	30
3765	4940	30
3758	5771	30
3758	5537	30
3758	4562	30
3758	4049	30
3758	4013	30
3750	4768	30
3747	4638	30
3742	4707	30
3724	4610	30
3724	3979	30
3713	4819	30
3709	3979	30
3702	5775	30
3702	4671	30
3695	5048	30
3690	5646	30
3684	5207	30
3677	5494	30
3677	5056	30
3677	4743	30
3668	4610	30
3664	5537	30
3662	4061	30
3661	3665	30
3657	5066	30
3655	4955	30
3654	4688	30
3650	4944	30
3636	5152	30
3618	4768	30
3601	3819	30
3595	4706	30
3587	4822	30
3587	4157	30
3574	5232	30
3564	4276	30
3545	5056	30
3545	4272	30
3541	4768	30
3540	4331	30
3532	5066	30
3531	5469	30
3523	5562	30
3523	4938	30
3523	4173	30
3521	3670	30
3516	5762	30
3516	5273	30
3516	4819	30
3516	4298	30
3511	5304	30
3511	5261	30
3511	4876	30
3510	5277	30
3510	4643	30
3510	4274	30
3507	4891	30
3507	3689	30
3498	4276	30
3489	3602	30
3482	4568	30
3476	4519	30
3474	5066	30
3473	5587	30
3459	4768	30
3435	4962	30
3432	5534	30
3432	5054	30
3432	4834	30
3432	4512	30
3432	4315	30
3432	3898	30
3432	3814	30
3415	5185	30
3412	3596	30
3412	3583	30
3409	5054	30
3409	4730	30
3409	4512	30
3409	3750	30
3408	5512	30
3408	3657	30
3408	3532	30
3408	3474	30
3400	4094	30
3400	3489	30
3388	5667	30
3386	5629	30
3386	5488	30
3386	5303	30
3386	4891	30
3386	3991	30
3386	3646	30
3386	3560	30
3386	3412	30
3385	5133	30
3385	5048	30
3385	4298	30
3385	4094	30
3385	3545	30
3369	4752	30
3369	4575	30
3369	3713	30
3364	5593	30
3361	4567	30
3360	4661	30
3360	4475	30
3358	3495	30
3349	4938	30
3349	3893	30
3349	3459	30
3333	3713	30
3333	3695	30
3333	3510	30
3333	3489	30
3324	4854	30
3303	3489	30
3298	5147	30
3298	4945	30
3296	4144	30
3293	4752	30
3293	4298	30
3293	3903	30
3288	3700	30
3283	4830	30
3283	4622	30
3267	4173	30
3242	4152	30
3238	5048	30
3238	3293	30
3237	5596	30
3237	5061	30
3237	4695	30
3237	3850	30
3237	3361	30
3234	5048	30
3233	4671	30
3229	5143	30
3226	5177	30
3225	4768	30
3225	3432	30
3225	3409	30
3224	5676	30
3217	4612	30
3215	4144	30
3214	4810	30
3214	4162	30
3210	4267	30
3208	4131	30
3208	4066	30
3208	3523	30
3200	4938	30
3200	3349	30
3196	5253	30
3192	4385	30
3190	4922	30
3177	3991	30
3173	4148	30
3167	5658	30
3167	4013	30
3165	4666	30
3164	5552	30
3164	5401	30
3159	4961	30
3159	4265	30
3159	3820	30
3139	4752	30
3139	4575	30
3139	4527	30
3136	4179	30
3132	5273	30
3132	4454	30
3108	5447	30
3108	5412	30
3108	5256	30
3108	4148	30
3104	3652	30
3103	5258	30
3103	4938	30
3103	4890	30
3103	4730	30
3103	4697	30
3102	5263	30
3092	4089	30
3084	4421	30
3069	4505	30
3064	5175	30
3062	4961	30
3062	4556	30
3056	5769	30
3051	3587	30
3050	3482	30
3043	4877	30
3043	4845	30
3043	4431	30
